,TRTALONE,year
225453,0,2021
225454,35,2021
225455,0,2021
225456,820,2021
225457,155,2021
225458,375,2021
225459,55,2021
225460,795,2021
225461,795,2021
225462,926,2021
225463,750,2021
225464,5,2021
225465,421,2021
225466,285,2021
225467,300,2021
225468,1020,2021
225469,720,2021
225470,45,2021
225471,20,2021
225472,150,2021
225473,203,2021
225474,581,2021
225475,75,2021
225476,285,2021
225477,776,2021
225478,265,2021
225479,30,2021
225480,62,2021
225481,270,2021
225482,180,2021
225483,220,2021
225484,0,2021
225485,720,2021
225486,465,2021
225487,184,2021
225488,900,2021
225489,15,2021
225490,215,2021
225491,430,2021
225492,990,2021
225493,0,2021
225494,690,2021
225495,86,2021
225496,450,2021
225497,330,2021
225498,260,2021
225499,510,2021
225500,0,2021
225501,275,2021
225502,810,2021
225503,70,2021
225504,110,2021
225505,145,2021
225506,180,2021
225507,705,2021
225508,15,2021
225509,842,2021
225510,625,2021
225511,340,2021
225512,245,2021
225513,45,2021
225514,21,2021
225515,888,2021
225516,820,2021
225517,30,2021
225518,1237,2021
225519,30,2021
225520,795,2021
225521,380,2021
225522,360,2021
225523,195,2021
225524,455,2021
225525,210,2021
225526,560,2021
225527,115,2021
225528,290,2021
225529,770,2021
225530,335,2021
225531,200,2021
225532,380,2021
225533,0,2021
225534,135,2021
225535,20,2021
225536,350,2021
225537,330,2021
225538,660,2021
225539,0,2021
225540,225,2021
225541,440,2021
225542,217,2021
225543,255,2021
225544,805,2021
225545,112,2021
225546,0,2021
225547,30,2021
225548,150,2021
225549,840,2021
225550,357,2021
225551,725,2021
225552,146,2021
225553,591,2021
225554,80,2021
225555,282,2021
225556,270,2021
225557,30,2021
225558,840,2021
225559,325,2021
225560,114,2021
225561,369,2021
225562,420,2021
225563,630,2021
225564,200,2021
225565,150,2021
225566,155,2021
225567,172,2021
225568,0,2021
225569,55,2021
225570,248,2021
225571,110,2021
225572,185,2021
225573,300,2021
225574,535,2021
225575,510,2021
225576,750,2021
225577,810,2021
225578,5,2021
225579,45,2021
225580,330,2021
225581,155,2021
225582,390,2021
225583,105,2021
225584,460,2021
225585,195,2021
225586,0,2021
225587,600,2021
225588,810,2021
225589,685,2021
225590,608,2021
225591,760,2021
225592,160,2021
225593,30,2021
225594,0,2021
225595,0,2021
225596,335,2021
225597,570,2021
225598,465,2021
225599,195,2021
225600,0,2021
225601,85,2021
225602,279,2021
225603,200,2021
225604,210,2021
225605,75,2021
225606,510,2021
225607,185,2021
225608,310,2021
225609,540,2021
225610,855,2021
225611,310,2021
225612,325,2021
225613,333,2021
225614,530,2021
225615,155,2021
225616,836,2021
225617,265,2021
225618,35,2021
225619,28,2021
225620,285,2021
225621,855,2021
225622,945,2021
225623,520,2021
225624,855,2021
225625,0,2021
225626,330,2021
225627,210,2021
225628,930,2021
225629,140,2021
225630,480,2021
225631,5,2021
225632,110,2021
225633,299,2021
225634,525,2021
225635,729,2021
225636,285,2021
225637,840,2021
225638,190,2021
225639,350,2021
225640,720,2021
225641,120,2021
225642,739,2021
225643,373,2021
225644,750,2021
225645,215,2021
225646,702,2021
225647,137,2021
225648,795,2021
225649,490,2021
225650,455,2021
225651,255,2021
225652,120,2021
225653,885,2021
225654,614,2021
225655,0,2021
225656,240,2021
225657,120,2021
225658,307,2021
225659,450,2021
225660,118,2021
225661,300,2021
225662,40,2021
225663,110,2021
225664,240,2021
225665,100,2021
225666,145,2021
225667,437,2021
225668,760,2021
225669,405,2021
225670,105,2021
225671,230,2021
225672,360,2021
225673,170,2021
225674,115,2021
225675,165,2021
225676,440,2021
225677,130,2021
225678,115,2021
225679,119,2021
225680,180,2021
225681,0,2021
225682,145,2021
225683,318,2021
225684,650,2021
225685,89,2021
225686,460,2021
225687,135,2021
225688,306,2021
225689,600,2021
225690,660,2021
225691,63,2021
225692,150,2021
225693,180,2021
225694,367,2021
225695,10,2021
225696,395,2021
225697,20,2021
225698,296,2021
225699,135,2021
225700,70,2021
225701,51,2021
225702,570,2021
225703,640,2021
225704,80,2021
225705,558,2021
225706,705,2021
225707,75,2021
225708,0,2021
225709,135,2021
225710,570,2021
225711,460,2021
225712,540,2021
225713,330,2021
225714,20,2021
225715,598,2021
225716,550,2021
225717,48,2021
225718,142,2021
225719,780,2021
225720,90,2021
225721,20,2021
225722,170,2021
225723,130,2021
225724,515,2021
225725,870,2021
225726,30,2021
225727,170,2021
225728,665,2021
225729,0,2021
225730,180,2021
225731,160,2021
225732,585,2021
225733,135,2021
225734,0,2021
225735,20,2021
225736,810,2021
225737,260,2021
225738,60,2021
225739,115,2021
225740,970,2021
225741,630,2021
225742,170,2021
225743,370,2021
225744,385,2021
225745,795,2021
225746,74,2021
225747,165,2021
225748,880,2021
225749,0,2021
225750,330,2021
225751,60,2021
225752,611,2021
225753,280,2021
225754,645,2021
225755,197,2021
225756,820,2021
225757,132,2021
225758,5,2021
225759,890,2021
225760,65,2021
225761,301,2021
225762,35,2021
225763,30,2021
225764,210,2021
225765,375,2021
225766,540,2021
225767,842,2021
225768,785,2021
225769,165,2021
225770,85,2021
225771,226,2021
225772,80,2021
225773,750,2021
225774,217,2021
225775,25,2021
225776,810,2021
225777,40,2021
225778,68,2021
225779,80,2021
225780,125,2021
225781,410,2021
225782,630,2021
225783,130,2021
225784,359,2021
225785,475,2021
225786,15,2021
225787,295,2021
225788,0,2021
225789,200,2021
225790,460,2021
225791,60,2021
225792,200,2021
225793,0,2021
225794,990,2021
225795,443,2021
225796,528,2021
225797,0,2021
225798,471,2021
225799,165,2021
225800,120,2021
225801,480,2021
225802,720,2021
225803,650,2021
225804,290,2021
225805,0,2021
225806,58,2021
225807,280,2021
225808,210,2021
225809,10,2021
225810,400,2021
225811,160,2021
225812,98,2021
225813,420,2021
225814,771,2021
225815,120,2021
225816,355,2021
225817,245,2021
225818,0,2021
225819,690,2021
225820,0,2021
225821,483,2021
225822,40,2021
225823,165,2021
225824,30,2021
225825,289,2021
225826,710,2021
225827,0,2021
225828,445,2021
225829,365,2021
225830,265,2021
225831,147,2021
225832,320,2021
225833,95,2021
225834,780,2021
225835,190,2021
225836,210,2021
225837,350,2021
225838,20,2021
225839,84,2021
225840,375,2021
225841,475,2021
225842,85,2021
225843,120,2021
225844,105,2021
225845,180,2021
225846,180,2021
225847,600,2021
225848,510,2021
225849,270,2021
225850,513,2021
225851,30,2021
225852,889,2021
225853,295,2021
225854,128,2021
225855,240,2021
225856,0,2021
225857,160,2021
225858,555,2021
225859,0,2021
225860,550,2021
225861,495,2021
225862,830,2021
225863,534,2021
225864,280,2021
225865,180,2021
225866,272,2021
225867,0,2021
225868,0,2021
225869,306,2021
225870,290,2021
225871,300,2021
225872,144,2021
225873,0,2021
225874,320,2021
225875,334,2021
225876,307,2021
225877,375,2021
225878,210,2021
225879,840,2021
225880,900,2021
225881,166,2021
225882,330,2021
225883,45,2021
225884,940,2021
225885,230,2021
225886,230,2021
225887,280,2021
225888,192,2021
225889,289,2021
225890,930,2021
225891,450,2021
225892,570,2021
225893,80,2021
225894,425,2021
225895,0,2021
225896,130,2021
225897,272,2021
225898,120,2021
225899,355,2021
225900,50,2021
225901,220,2021
225902,50,2021
225903,20,2021
225904,0,2021
225905,795,2021
225906,520,2021
225907,780,2021
225908,774,2021
225909,555,2021
225910,30,2021
225911,540,2021
225912,570,2021
225913,145,2021
225914,640,2021
225915,695,2021
225916,791,2021
225917,282,2021
225918,680,2021
225919,273,2021
225920,0,2021
225921,968,2021
225922,67,2021
225923,295,2021
225924,704,2021
225925,100,2021
225926,335,2021
225927,178,2021
225928,60,2021
225929,660,2021
225930,49,2021
225931,870,2021
225932,866,2021
225933,595,2021
225934,335,2021
225935,60,2021
225936,268,2021
225937,250,2021
225938,170,2021
225939,660,2021
225940,104,2021
225941,0,2021
225942,375,2021
225943,795,2021
225944,880,2021
225945,280,2021
225946,810,2021
225947,360,2021
225948,430,2021
225949,624,2021
225950,45,2021
225951,75,2021
225952,165,2021
225953,0,2021
225954,235,2021
225955,450,2021
225956,455,2021
225957,827,2021
225958,65,2021
225959,75,2021
225960,346,2021
225961,6,2021
225962,355,2021
225963,570,2021
225964,280,2021
225965,550,2021
225966,630,2021
225967,310,2021
225968,170,2021
225969,680,2021
225970,595,2021
225971,855,2021
225972,360,2021
225973,795,2021
225974,40,2021
225975,315,2021
225976,319,2021
225977,20,2021
225978,460,2021
225979,480,2021
225980,345,2021
225981,418,2021
225982,435,2021
225983,275,2021
225984,0,2021
225985,185,2021
225986,105,2021
225987,102,2021
225988,775,2021
225989,60,2021
225990,115,2021
225991,560,2021
225992,250,2021
225993,0,2021
225994,210,2021
225995,110,2021
225996,165,2021
225997,210,2021
225998,930,2021
225999,130,2021
226000,200,2021
226001,370,2021
226002,0,2021
226003,780,2021
226004,175,2021
226005,515,2021
226006,823,2021
226007,30,2021
226008,360,2021
226009,660,2021
226010,300,2021
226011,467,2021
226012,40,2021
226013,20,2021
226014,480,2021
226015,560,2021
226016,195,2021
226017,595,2021
226018,540,2021
226019,900,2021
226020,95,2021
226021,0,2021
226022,870,2021
226023,350,2021
226024,580,2021
226025,175,2021
226026,445,2021
226027,205,2021
226028,60,2021
226029,72,2021
226030,420,2021
226031,30,2021
226032,0,2021
226033,215,2021
226034,810,2021
226035,0,2021
226036,720,2021
226037,0,2021
226038,250,2021
226039,135,2021
226040,1440,2021
226041,30,2021
226042,90,2021
226043,179,2021
226044,19,2021
226045,433,2021
226046,185,2021
226047,330,2021
226048,110,2021
226049,60,2021
226050,630,2021
226051,476,2021
226052,238,2021
226053,840,2021
226054,480,2021
226055,133,2021
226056,930,2021
226057,940,2021
226058,120,2021
226059,65,2021
226060,990,2021
226061,345,2021
226062,480,2021
226063,180,2021
226064,165,2021
226065,305,2021
226066,185,2021
226067,107,2021
226068,135,2021
226069,840,2021
226070,399,2021
226071,528,2021
226072,258,2021
226073,260,2021
226074,120,2021
226075,205,2021
226076,536,2021
226077,780,2021
226078,375,2021
226079,0,2021
226080,585,2021
226081,0,2021
226082,60,2021
226083,60,2021
226084,415,2021
226085,99,2021
226086,91,2021
226087,265,2021
226088,270,2021
226089,507,2021
226090,135,2021
226091,1050,2021
226092,668,2021
226093,62,2021
226094,0,2021
226095,960,2021
226096,600,2021
226097,190,2021
226098,395,2021
226099,0,2021
226100,240,2021
226101,110,2021
226102,60,2021
226103,300,2021
226104,76,2021
226105,0,2021
226106,409,2021
226107,495,2021
226108,210,2021
226109,80,2021
226110,0,2021
226111,630,2021
226112,180,2021
226113,290,2021
226114,902,2021
226115,105,2021
226116,695,2021
226117,14,2021
226118,607,2021
226119,90,2021
226120,895,2021
226121,70,2021
226122,320,2021
226123,0,2021
226124,125,2021
226125,250,2021
226126,45,2021
226127,420,2021
226128,640,2021
226129,180,2021
226130,430,2021
226131,120,2021
226132,565,2021
226133,90,2021
226134,600,2021
226135,462,2021
226136,488,2021
226137,50,2021
226138,165,2021
226139,790,2021
226140,94,2021
226141,66,2021
226142,150,2021
226143,0,2021
226144,705,2021
226145,795,2021
226146,0,2021
226147,495,2021
226148,367,2021
226149,308,2021
226150,211,2021
226151,305,2021
226152,300,2021
226153,157,2021
226154,600,2021
226155,430,2021
226156,480,2021
226157,0,2021
226158,90,2021
226159,0,2021
226160,325,2021
226161,422,2021
226162,60,2021
226163,179,2021
226164,45,2021
226165,321,2021
226166,230,2021
226167,405,2021
226168,586,2021
226169,318,2021
226170,785,2021
226171,175,2021
226172,152,2021
226173,590,2021
226174,350,2021
226175,525,2021
226176,540,2021
226177,90,2021
226178,285,2021
226179,280,2021
226180,370,2021
226181,0,2021
226182,630,2021
226183,180,2021
226184,30,2021
226185,150,2021
226186,376,2021
226187,360,2021
226188,355,2021
226189,309,2021
226190,150,2021
226191,410,2021
226192,397,2021
226193,100,2021
226194,265,2021
226195,60,2021
226196,315,2021
226197,542,2021
226198,0,2021
226199,0,2021
226200,587,2021
226201,235,2021
226202,340,2021
226203,185,2021
226204,130,2021
226205,0,2021
226206,930,2021
226207,177,2021
226208,205,2021
226209,501,2021
226210,775,2021
226211,390,2021
226212,0,2021
226213,150,2021
226214,0,2021
226215,200,2021
226216,386,2021
226217,360,2021
226218,1135,2021
226219,480,2021
226220,580,2021
226221,116,2021
226222,726,2021
226223,310,2021
226224,275,2021
226225,70,2021
226226,550,2021
226227,870,2021
226228,990,2021
226229,284,2021
226230,750,2021
226231,0,2021
226232,269,2021
226233,20,2021
226234,186,2021
226235,750,2021
226236,241,2021
226237,765,2021
226238,170,2021
226239,376,2021
226240,490,2021
226241,460,2021
226242,60,2021
226243,307,2021
226244,199,2021
226245,505,2021
226246,480,2021
226247,155,2021
226248,760,2021
226249,30,2021
226250,945,2021
226251,330,2021
226252,10,2021
226253,360,2021
226254,950,2021
226255,870,2021
226256,345,2021
226257,345,2021
226258,115,2021
226259,15,2021
226260,70,2021
226261,315,2021
226262,15,2021
226263,374,2021
226264,540,2021
226265,387,2021
226266,275,2021
226267,45,2021
226268,787,2021
226269,46,2021
226270,645,2021
226271,60,2021
226272,845,2021
226273,261,2021
226274,201,2021
226275,565,2021
226276,450,2021
226277,300,2021
226278,349,2021
226279,370,2021
226280,60,2021
226281,30,2021
226282,330,2021
226283,60,2021
226284,405,2021
226285,165,2021
226286,0,2021
226287,355,2021
226288,815,2021
226289,1260,2021
226290,620,2021
226291,552,2021
226292,110,2021
226293,176,2021
226294,265,2021
226295,272,2021
226296,550,2021
226297,630,2021
226298,831,2021
226299,0,2021
226300,535,2021
226301,682,2021
226302,125,2021
226303,540,2021
226304,291,2021
226305,520,2021
226306,42,2021
226307,200,2021
226308,200,2021
226309,240,2021
226310,43,2021
226311,199,2021
226312,110,2021
226313,172,2021
226314,820,2021
226315,585,2021
226316,1000,2021
226317,640,2021
226318,630,2021
226319,0,2021
226320,130,2021
226321,170,2021
226322,916,2021
226323,795,2021
226324,255,2021
226325,110,2021
226326,65,2021
226327,605,2021
226328,130,2021
226329,0,2021
226330,575,2021
226331,630,2021
226332,88,2021
226333,113,2021
226334,691,2021
226335,84,2021
226336,300,2021
226337,50,2021
226338,840,2021
226339,0,2021
226340,330,2021
226341,417,2021
226342,40,2021
226343,95,2021
226344,718,2021
226345,160,2021
226346,268,2021
226347,95,2021
226348,90,2021
226349,540,2021
226350,65,2021
226351,685,2021
226352,295,2021
226353,60,2021
226354,90,2021
226355,440,2021
226356,845,2021
226357,520,2021
226358,455,2021
226359,120,2021
226360,545,2021
226361,10,2021
226362,490,2021
226363,215,2021
226364,280,2021
226365,245,2021
226366,175,2021
226367,100,2021
226368,305,2021
226369,76,2021
226370,118,2021
226371,100,2021
226372,418,2021
226373,500,2021
226374,25,2021
226375,95,2021
226376,165,2021
226377,77,2021
226378,120,2021
226379,360,2021
226380,120,2021
226381,465,2021
226382,630,2021
226383,195,2021
226384,720,2021
226385,677,2021
226386,110,2021
226387,180,2021
226388,20,2021
226389,645,2021
226390,120,2021
226391,85,2021
226392,40,2021
226393,30,2021
226394,250,2021
226395,990,2021
226396,915,2021
226397,695,2021
226398,0,2021
226399,615,2021
226400,385,2021
226401,840,2021
226402,390,2021
226403,190,2021
226404,90,2021
226405,0,2021
226406,270,2021
226407,343,2021
226408,360,2021
226409,735,2021
226410,877,2021
226411,140,2021
226412,510,2021
226413,180,2021
226414,270,2021
226415,30,2021
226416,190,2021
226417,200,2021
226418,0,2021
226419,60,2021
226420,235,2021
226421,840,2021
226422,30,2021
226423,0,2021
226424,120,2021
226425,880,2021
226426,330,2021
226427,860,2021
226428,450,2021
226429,449,2021
226430,100,2021
226431,324,2021
226432,705,2021
226433,315,2021
226434,810,2021
226435,740,2021
226436,212,2021
226437,195,2021
226438,337,2021
226439,285,2021
226440,60,2021
226441,0,2021
226442,180,2021
226443,0,2021
226444,100,2021
226445,213,2021
226446,707,2021
226447,60,2021
226448,659,2021
226449,300,2021
226450,600,2021
226451,0,2021
226452,1,2021
226453,173,2021
226454,28,2021
226455,230,2021
226456,60,2021
226457,285,2021
226458,368,2021
226459,175,2021
226460,470,2021
226461,840,2021
226462,648,2021
226463,635,2021
226464,505,2021
226465,150,2021
226466,400,2021
226467,239,2021
226468,175,2021
226469,345,2021
226470,1020,2021
226471,325,2021
226472,90,2021
226473,329,2021
226474,433,2021
226475,165,2021
226476,230,2021
226477,510,2021
226478,760,2021
226479,340,2021
226480,255,2021
226481,495,2021
226482,60,2021
226483,810,2021
226484,341,2021
226485,160,2021
226486,120,2021
226487,320,2021
226488,675,2021
226489,0,2021
226490,235,2021
226491,530,2021
226492,0,2021
226493,945,2021
226494,30,2021
226495,365,2021
226496,257,2021
226497,509,2021
226498,135,2021
226499,280,2021
226500,785,2021
226501,0,2021
226502,530,2021
226503,348,2021
226504,30,2021
226505,765,2021
226506,300,2021
226507,221,2021
226508,535,2021
226509,255,2021
226510,330,2021
226511,475,2021
226512,660,2021
226513,370,2021
226514,615,2021
226515,680,2021
226516,200,2021
226517,440,2021
226518,275,2021
226519,66,2021
226520,429,2021
226521,150,2021
226522,140,2021
226523,0,2021
226524,215,2021
226525,90,2021
226526,750,2021
226527,209,2021
226528,200,2021
226529,249,2021
226530,391,2021
226531,120,2021
226532,330,2021
226533,0,2021
226534,229,2021
226535,200,2021
226536,355,2021
226537,477,2021
226538,300,2021
226539,900,2021
226540,561,2021
226541,720,2021
226542,60,2021
226543,444,2021
226544,205,2021
226545,50,2021
226546,60,2021
226547,375,2021
226548,330,2021
226549,630,2021
226550,760,2021
226551,20,2021
226552,529,2021
226553,95,2021
226554,155,2021
226555,285,2021
226556,755,2021
226557,0,2021
226558,930,2021
226559,535,2021
226560,760,2021
226561,0,2021
226562,599,2021
226563,630,2021
226564,389,2021
226565,20,2021
226566,45,2021
226567,825,2021
226568,581,2021
226569,624,2021
226570,60,2021
226571,570,2021
226572,116,2021
226573,200,2021
226574,140,2021
226575,821,2021
226576,146,2021
226577,236,2021
226578,590,2021
226579,122,2021
226580,391,2021
226581,1140,2021
226582,557,2021
226583,490,2021
226584,283,2021
226585,325,2021
226586,50,2021
226587,150,2021
226588,530,2021
226589,60,2021
226590,345,2021
226591,0,2021
226592,510,2021
226593,335,2021
226594,130,2021
226595,45,2021
226596,569,2021
226597,222,2021
226598,520,2021
226599,73,2021
226600,725,2021
226601,262,2021
226602,385,2021
226603,470,2021
226604,111,2021
226605,690,2021
226606,95,2021
226607,290,2021
226608,51,2021
226609,343,2021
226610,445,2021
226611,601,2021
226612,660,2021
226613,145,2021
226614,390,2021
226615,665,2021
226616,270,2021
226617,0,2021
226618,716,2021
226619,505,2021
226620,769,2021
226621,580,2021
226622,120,2021
226623,15,2021
226624,360,2021
226625,285,2021
226626,137,2021
226627,260,2021
226628,590,2021
226629,420,2021
226630,840,2021
226631,60,2021
226632,400,2021
226633,60,2021
226634,230,2021
226635,315,2021
226636,640,2021
226637,606,2021
226638,52,2021
226639,542,2021
226640,315,2021
226641,215,2021
226642,230,2021
226643,395,2021
226644,265,2021
226645,395,2021
226646,691,2021
226647,200,2021
226648,40,2021
226649,96,2021
226650,40,2021
226651,495,2021
226652,142,2021
226653,657,2021
226654,58,2021
226655,300,2021
226656,225,2021
226657,1080,2021
226658,735,2021
226659,10,2021
226660,210,2021
226661,570,2021
226662,0,2021
226663,0,2021
226664,70,2021
226665,10,2021
226666,345,2021
226667,750,2021
226668,393,2021
226669,0,2021
226670,296,2021
226671,0,2021
226672,660,2021
226673,200,2021
226674,165,2021
226675,650,2021
226676,825,2021
226677,693,2021
226678,930,2021
226679,195,2021
226680,60,2021
226681,563,2021
226682,75,2021
226683,40,2021
226684,620,2021
226685,660,2021
226686,680,2021
226687,360,2021
226688,520,2021
226689,780,2021
226690,884,2021
226691,680,2021
226692,570,2021
226693,320,2021
226694,585,2021
226695,660,2021
226696,190,2021
226697,43,2021
226698,682,2021
226699,180,2021
226700,945,2021
226701,162,2021
226702,514,2021
226703,0,2021
226704,698,2021
226705,660,2021
226706,270,2021
226707,130,2021
226708,263,2021
226709,0,2021
226710,26,2021
226711,570,2021
226712,440,2021
226713,35,2021
226714,430,2021
226715,0,2021
226716,185,2021
226717,660,2021
226718,510,2021
226719,40,2021
226720,120,2021
226721,0,2021
226722,540,2021
226723,120,2021
226724,0,2021
226725,189,2021
226726,870,2021
226727,209,2021
226728,293,2021
226729,330,2021
226730,140,2021
226731,0,2021
226732,35,2021
226733,170,2021
226734,374,2021
226735,525,2021
226736,935,2021
226737,690,2021
226738,210,2021
226739,510,2021
226740,780,2021
226741,330,2021
226742,395,2021
226743,296,2021
226744,730,2021
226745,620,2021
226746,60,2021
226747,633,2021
226748,0,2021
226749,190,2021
226750,834,2021
226751,20,2021
226752,215,2021
226753,135,2021
226754,230,2021
226755,420,2021
226756,630,2021
226757,335,2021
226758,402,2021
226759,92,2021
226760,255,2021
226761,41,2021
226762,190,2021
226763,575,2021
226764,425,2021
226765,745,2021
226766,150,2021
226767,80,2021
226768,480,2021
226769,0,2021
226770,50,2021
226771,102,2021
226772,1010,2021
226773,10,2021
226774,60,2021
226775,630,2021
226776,165,2021
226777,870,2021
226778,137,2021
226779,0,2021
226780,263,2021
226781,530,2021
226782,125,2021
226783,780,2021
226784,790,2021
226785,810,2021
226786,30,2021
226787,345,2021
226788,215,2021
226789,196,2021
226790,200,2021
226791,140,2021
226792,70,2021
226793,765,2021
226794,695,2021
226795,30,2021
226796,637,2021
226797,390,2021
226798,200,2021
226799,601,2021
226800,280,2021
226801,235,2021
226802,390,2021
226803,0,2021
226804,560,2021
226805,71,2021
226806,80,2021
226807,200,2021
226808,0,2021
226809,197,2021
226810,915,2021
226811,170,2021
226812,85,2021
226813,80,2021
226814,0,2021
226815,330,2021
226816,87,2021
226817,235,2021
226818,725,2021
226819,670,2021
226820,850,2021
226821,4,2021
226822,816,2021
226823,10,2021
226824,0,2021
226825,285,2021
226826,345,2021
226827,345,2021
226828,570,2021
226829,240,2021
226830,355,2021
226831,577,2021
226832,50,2021
226833,691,2021
226834,685,2021
226835,850,2021
226836,720,2021
226837,390,2021
226838,322,2021
226839,780,2021
226840,425,2021
226841,0,2021
226842,120,2021
226843,0,2021
226844,765,2021
226845,515,2021
226846,608,2021
226847,0,2021
226848,705,2021
226849,60,2021
226850,1170,2021
226851,160,2021
226852,900,2021
226853,0,2021
226854,170,2021
226855,470,2021
226856,115,2021
226857,330,2021
226858,735,2021
226859,1230,2021
226860,245,2021
226861,780,2021
226862,700,2021
226863,446,2021
226864,55,2021
226865,270,2021
226866,346,2021
226867,186,2021
226868,0,2021
226869,345,2021
226870,30,2021
226871,558,2021
226872,195,2021
226873,715,2021
226874,745,2021
226875,0,2021
226876,405,2021
226877,630,2021
226878,545,2021
226879,840,2021
226880,270,2021
226881,885,2021
226882,720,2021
226883,50,2021
226884,180,2021
226885,135,2021
226886,350,2021
226887,790,2021
226888,510,2021
226889,360,2021
226890,10,2021
226891,240,2021
226892,900,2021
226893,285,2021
226894,0,2021
226895,870,2021
226896,500,2021
226897,879,2021
226898,740,2021
226899,370,2021
226900,0,2021
226901,0,2021
226902,250,2021
226903,284,2021
226904,285,2021
226905,120,2021
226906,810,2021
226907,885,2021
226908,158,2021
226909,130,2021
226910,140,2021
226911,640,2021
226912,420,2021
226913,185,2021
226914,105,2021
226915,780,2021
226916,555,2021
226917,260,2021
226918,490,2021
226919,230,2021
226920,165,2021
226921,760,2021
226922,132,2021
226923,165,2021
226924,30,2021
226925,930,2021
226926,0,2021
226927,50,2021
226928,210,2021
226929,330,2021
226930,610,2021
226931,420,2021
226932,0,2021
226933,570,2021
226934,725,2021
226935,0,2021
226936,480,2021
226937,905,2021
226938,180,2021
226939,215,2021
226940,565,2021
226941,0,2021
226942,930,2021
226943,870,2021
226944,120,2021
226945,330,2021
226946,325,2021
226947,145,2021
226948,90,2021
226949,25,2021
226950,350,2021
226951,950,2021
226952,440,2021
226953,850,2021
226954,0,2021
226955,95,2021
226956,480,2021
226957,60,2021
226958,160,2021
226959,20,2021
226960,295,2021
226961,90,2021
226962,300,2021
226963,215,2021
226964,930,2021
226965,270,2021
226966,190,2021
226967,120,2021
226968,395,2021
226969,24,2021
226970,365,2021
226971,870,2021
226972,71,2021
226973,213,2021
226974,150,2021
226975,435,2021
226976,210,2021
226977,647,2021
226978,735,2021
226979,210,2021
226980,205,2021
226981,860,2021
226982,280,2021
226983,1060,2021
226984,420,2021
226985,910,2021
226986,300,2021
226987,40,2021
226988,480,2021
226989,464,2021
226990,280,2021
226991,427,2021
226992,805,2021
226993,95,2021
226994,350,2021
226995,1085,2021
226996,225,2021
226997,345,2021
226998,150,2021
226999,55,2021
227000,526,2021
227001,110,2021
227002,25,2021
227003,660,2021
227004,40,2021
227005,470,2021
227006,615,2021
227007,290,2021
227008,780,2021
227009,90,2021
227010,788,2021
227011,270,2021
227012,57,2021
227013,180,2021
227014,175,2021
227015,320,2021
227016,365,2021
227017,264,2021
227018,0,2021
227019,120,2021
227020,100,2021
227021,245,2021
227022,950,2021
227023,827,2021
227024,262,2021
227025,0,2021
227026,230,2021
227027,0,2021
227028,295,2021
227029,540,2021
227030,293,2021
227031,307,2021
227032,85,2021
227033,245,2021
227034,335,2021
227035,880,2021
227036,250,2021
227037,680,2021
227038,480,2021
227039,870,2021
227040,260,2021
227041,80,2021
227042,810,2021
227043,450,2021
227044,290,2021
227045,170,2021
227046,367,2021
227047,71,2021
227048,120,2021
227049,605,2021
227050,172,2021
227051,705,2021
227052,240,2021
227053,415,2021
227054,0,2021
227055,542,2021
227056,195,2021
227057,900,2021
227058,165,2021
227059,390,2021
227060,721,2021
227061,105,2021
227062,165,2021
227063,45,2021
227064,0,2021
227065,210,2021
227066,620,2021
227067,40,2021
227068,70,2021
227069,635,2021
227070,803,2021
227071,160,2021
227072,0,2021
227073,645,2021
227074,510,2021
227075,0,2021
227076,420,2021
227077,930,2021
227078,40,2021
227079,915,2021
227080,45,2021
227081,717,2021
227082,330,2021
227083,30,2021
227084,600,2021
227085,640,2021
227086,190,2021
227087,766,2021
227088,750,2021
227089,860,2021
227090,225,2021
227091,285,2021
227092,814,2021
227093,745,2021
227094,900,2021
227095,870,2021
227096,600,2021
227097,369,2021
227098,150,2021
227099,0,2021
227100,495,2021
227101,72,2021
227102,190,2021
227103,460,2021
227104,235,2021
227105,275,2021
227106,275,2021
227107,270,2021
227108,135,2021
227109,110,2021
227110,780,2021
227111,585,2021
227112,830,2021
227113,853,2021
227114,955,2021
227115,115,2021
227116,380,2021
227117,85,2021
227118,525,2021
227119,420,2021
227120,540,2021
227121,767,2021
227122,540,2021
227123,585,2021
227124,250,2021
227125,310,2021
227126,260,2021
227127,40,2021
227128,360,2021
227129,51,2021
227130,390,2021
227131,750,2021
227132,15,2021
227133,675,2021
227134,530,2021
227135,120,2021
227136,131,2021
227137,870,2021
227138,180,2021
227139,580,2021
227140,120,2021
227141,85,2021
227142,495,2021
227143,480,2021
227144,247,2021
227145,92,2021
227146,60,2021
227147,344,2021
227148,760,2021
227149,180,2021
227150,340,2021
227151,167,2021
227152,40,2021
227153,465,2021
227154,189,2021
227155,240,2021
227156,185,2021
227157,650,2021
227158,380,2021
227159,780,2021
227160,148,2021
227161,480,2021
227162,90,2021
227163,30,2021
227164,630,2021
227165,530,2021
227166,900,2021
227167,289,2021
227168,206,2021
227169,1080,2021
227170,10,2021
227171,375,2021
227172,58,2021
227173,890,2021
227174,855,2021
227175,145,2021
227176,30,2021
227177,240,2021
227178,166,2021
227179,240,2021
227180,340,2021
227181,360,2021
227182,268,2021
227183,205,2021
227184,300,2021
227185,720,2021
227186,630,2021
227187,915,2021
227188,40,2021
227189,474,2021
227190,145,2021
227191,705,2021
227192,219,2021
227193,768,2021
227194,60,2021
227195,145,2021
227196,934,2021
227197,0,2021
227198,345,2021
